2023/07/25 15:53:12.875	001	00125	02697	111.46	-77.68
2023/07/25 16:18:58.334	001	00125	02698	194.97	  0.00
2023/07/25 16:44:39.758	001	00126	02698	278.50	 77.68
2023/07/25 17:10:21.095	001	00126	02698	  2.04	  0.00
2023/07/25 17:36:06.448	001	00127	02698	 85.57	-77.68
2023/07/25 18:01:51.893	001	00127	02699	169.08	  0.00
2023/07/25 18:27:33.336	001	00128	02699	252.61	 77.68
2023/07/25 18:53:14.691	001	00128	02699	336.15	  0.00
2023/07/25 19:19:00.033	001	00129	02699	 59.68	-77.68
2023/07/25 19:44:45.473	001	00129	02700	143.19	  0.00
2023/07/25 20:10:26.923	001	00130	02700	226.71	 77.68
2023/07/25 20:36:08.295	001	00130	02700	310.26	  0.00
2023/07/25 21:01:53.690	001	00131	02700	 33.79	-77.68
2023/07/25 21:27:39.168	001	00131	02701	117.30	  0.00
2023/07/25 21:53:20.579	001	00132	02701	200.83	 77.67
2023/07/25 22:19:01.925	001	00132	02701	284.37	  0.00
2023/07/25 22:44:47.341	001	00133	02701	  7.90	-77.67
2023/07/25 23:10:32.814	001	00133	02702	 91.41	  0.00
2023/07/25 23:36:14.246	001	00134	02702	174.94	 77.67
2023/07/26 00:01:55.643	001	00134	02702	258.48	  0.00
2023/07/26 00:27:41.068	001	00135	02702	342.00	-77.67
2023/07/26 00:53:26.513	001	00135	02703	 65.52	  0.00
2023/07/26 01:19:07.946	001	00136	02703	149.05	 77.67
2023/07/26 01:44:49.364	001	00136	02703	232.59	  0.00
2023/07/26 02:10:34.796	001	00137	02703	316.11	-77.67
2023/07/26 02:36:20.222	001	00137	02704	 39.63	  0.00
2023/07/26 03:02:01.627	001	00138	02704	123.16	 77.68
2023/07/26 03:27:43.027	001	00138	02704	206.70	  0.00
2023/07/26 03:53:28.455	001	00139	02704	290.22	-77.68
2023/07/26 04:19:13.875	001	00139	02705	 13.74	  0.00
2023/07/26 04:44:55.263	001	00140	02705	 97.27	 77.68
2023/07/26 05:10:36.650	001	00140	02705	180.81	  0.00
2023/07/26 05:36:22.082	001	00141	02705	264.33	-77.68
2023/07/26 06:02:07.507	001	00141	02706	347.85	  0.00
2023/07/26 06:27:48.873	001	00142	02706	 71.38	 77.68
2023/07/26 06:53:30.237	001	00142	02706	154.92	  0.00
2023/07/26 07:19:15.661	001	00143	02706	238.44	-77.68
2023/07/26 07:45:01.097	001	00143	02707	321.96	  0.00
2023/07/26 08:10:42.479	001	00144	02707	 45.49	 77.68
2023/07/26 08:36:23.846	001	00144	02707	129.03	  0.00
2023/07/26 09:02:09.262	001	00145	02707	212.55	-77.67
2023/07/26 09:27:54.723	001	00145	02708	296.07	  0.00
2023/07/26 09:53:36.135	001	00146	02708	 19.59	 77.67
2023/07/26 10:19:17.512	001	00146	02708	103.14	  0.00
2023/07/26 10:45:02.963	001	00147	02708	186.67	-77.67
2023/07/26 11:10:48.473	001	00147	02709	270.18	  0.00
2023/07/26 11:36:29.893	001	00148	02709	353.70	 77.67
2023/07/26 12:02:11.250	001	00148	02709	 77.25	  0.00
2023/07/26 12:27:56.717	001	00149	02709	160.77	-77.67
2023/07/26 12:53:42.249	001	00149	02710	244.29	  0.00
2023/07/26 13:19:23.655	001	00150	02710	327.81	 77.67
2023/07/26 13:45:04.983	001	00150	02710	 51.36	  0.00
2023/07/26 14:10:50.414	001	00151	02710	134.88	-77.67
2023/07/26 14:36:35.916	001	00151	02711	218.39	  0.00
2023/07/26 15:02:17.330	001	00152	02711	301.92	 77.68
2023/07/26 15:27:58.659	001	00152	02711	 25.47	  0.00
2023/07/26 15:53:44.049	001	00153	02711	108.99	-77.68
2023/07/26 16:19:29.517	001	00153	02712	192.50	  0.00
2023/07/26 16:45:10.932	001	00154	02712	276.03	 77.68
2023/07/26 17:10:52.256	001	00154	02712	359.58	  0.00
2023/07/26 17:36:37.617	001	00155	02712	 83.11	-77.68
2023/07/26 18:02:23.072	001	00155	02713	166.61	  0.00
2023/07/26 18:28:04.508	001	00156	02713	250.14	 77.68
2023/07/26 18:53:45.851	001	00156	02713	333.69	  0.00
2023/07/26 19:19:31.204	001	00157	02713	 57.22	-77.68
2023/07/26 19:45:16.659	001	00157	02714	140.72	  0.00
2023/07/26 20:10:58.097	001	00158	02714	224.25	 77.68
2023/07/26 20:36:39.455	001	00158	02714	307.80	  0.00
2023/07/26 21:02:24.862	001	00159	02714	 31.33	-77.68
2023/07/26 21:28:10.354	001	00159	02715	114.83	  0.00
2023/07/26 21:53:51.753	001	00160	02715	198.36	 77.67
2023/07/26 22:19:33.089	001	00160	02715	281.91	  0.00
2023/07/26 22:45:18.516	001	00161	02715	  5.43	-77.67
2023/07/26 23:11:04.000	001	00161	02716	 88.94	  0.00
2023/07/26 23:36:45.424	001	00162	02716	172.47	 77.67
2023/07/27 00:02:26.812	001	00162	02716	256.01	  0.00
2023/07/27 00:28:12.247	001	00163	02716	339.54	-77.67
2023/07/27 00:53:57.703	001	00163	02717	 63.05	  0.00
2023/07/27 01:19:39.123	001	00164	02717	146.59	 77.67
2023/07/27 01:45:20.526	001	00164	02717	230.12	  0.00
2023/07/27 02:11:05.968	001	00165	02717	313.64	-77.67
2023/07/27 02:36:51.406	001	00165	02718	 37.16	  0.00
2023/07/27 03:02:32.796	001	00166	02718	120.70	 77.68
2023/07/27 03:28:14.180	001	00166	02718	204.23	  0.00
2023/07/27 03:53:59.620	001	00167	02718	287.75	-77.68
2023/07/27 04:19:45.056	001	00167	02719	 11.27	  0.00
2023/07/27 04:45:26.430	001	00168	02719	 94.81	 77.68
2023/07/27 05:11:07.800	001	00168	02719	178.34	  0.00
2023/07/27 05:36:53.243	001	00169	02719	261.86	-77.68
2023/07/27 06:02:38.684	001	00169	02720	345.38	  0.00
2023/07/27 06:28:20.038	001	00170	02720	 68.91	 77.68
2023/07/27 06:54:01.387	001	00170	02720	152.45	  0.00
2023/07/27 07:19:46.820	001	00171	02720	235.97	-77.68
2023/07/27 07:45:32.270	001	00171	02721	319.49	  0.00
2023/07/27 08:11:13.646	001	00172	02721	 43.02	 77.68
2023/07/27 08:36:55.002	001	00172	02721	126.56	  0.00
2023/07/27 09:02:40.430	001	00173	02721	210.09	-77.67
2023/07/27 09:28:25.909	001	00173	02722	293.60	  0.00
2023/07/27 09:54:07.313	001	00174	02722	 17.13	 77.67
2023/07/27 10:19:48.677	001	00174	02722	100.67	  0.00
2023/07/27 10:45:34.141	001	00175	02722	184.20	-77.67
2023/07/27 11:11:19.669	001	00175	02723	267.71	  0.00
2023/07/27 11:37:01.078	001	00176	02723	351.24	 77.67
2023/07/27 12:02:42.420	001	00176	02723	 74.78	  0.00
2023/07/27 12:28:27.894	001	00177	02723	158.31	-77.67
2023/07/27 12:54:13.437	001	00177	02724	241.82	  0.00
2023/07/27 13:19:54.835	001	00178	02724	325.35	 77.67
2023/07/27 13:45:36.151	001	00178	02724	 48.89	  0.00
2023/07/27 14:11:21.586	001	00179	02724	132.42	-77.67
2023/07/27 14:37:07.096	001	00179	02725	215.93	  0.00
2023/07/27 15:02:48.502	001	00180	02725	299.46	 77.68
2023/07/27 15:28:29.819	001	00180	02725	 23.00	  0.00
2023/07/27 15:54:15.213	001	00181	02725	106.53	-77.68
2023/07/27 16:20:00.690	001	00181	02726	190.04	  0.00
2023/07/27 16:45:42.097	001	00182	02726	273.56	 77.68
2023/07/27 17:11:23.410	001	00182	02726	357.11	  0.00
2023/07/27 17:37:08.778	001	00183	02726	 80.64	-77.68
2023/07/27 18:02:54.245	001	00183	02727	164.15	  0.00
2023/07/27 18:28:35.673	001	00184	02727	247.67	 77.68
2023/07/27 18:54:17.007	001	00184	02727	331.22	  0.00
2023/07/27 19:20:02.372	001	00185	02727	 54.75	-77.68
2023/07/27 19:45:47.839	001	00185	02728	138.26	  0.00
2023/07/27 20:11:29.267	001	00186	02728	221.78	 77.68
2023/07/27 20:37:10.612	001	00186	02728	305.33	  0.00
2023/07/27 21:02:56.031	001	00187	02728	 28.86	-77.68
2023/07/27 21:28:41.534	001	00187	02729	112.37	  0.00
2023/07/27 21:54:22.925	001	00188	02729	195.89	 77.67
2023/07/27 22:20:04.252	001	00188	02729	279.44	  0.00
2023/07/27 22:45:49.690	001	00189	02729	  2.97	-77.67
2023/07/27 23:11:35.185	001	00189	02730	 86.48	  0.00
